年,リーグ,節,日付,ホーム,ホーム得点,アウェイ得点,アウェイ
2025,J1,第34節,25/10/18,横浜ＦＣ,,,名古屋グランパス
2025,J1,第34節,25/10/18,川崎フロンターレ,,,清水エスパルス
2025,J1,第34節,25/10/18,ＦＣ町田ゼルビア,,,アビスパ福岡
2025,J1,第34節,25/10/18,ガンバ大阪,,,柏レイソル
2025,J1,第34節,25/10/18,横浜Ｆ・マリノス,,,浦和レッズ
2025,J1,第34節,25/10/18,東京ヴェルディ,,,アルビレックス新潟
2025,J1,第34節,25/10/18,サンフレッチェ広島,,,ＦＣ東京
2025,J1,第35節,25/10/25,アルビレックス新潟,,,ヴィッセル神戸
2025,J1,第35節,25/10/25,清水エスパルス,,,東京ヴェルディ
2025,J1,第35節,25/10/25,柏レイソル,,,横浜ＦＣ
2025,J1,第35節,25/10/25,アビスパ福岡,,,湘南ベルマーレ
2025,J1,第35節,25/10/25,京都サンガF.C.,,,鹿島アントラーズ
2025,J1,第35節,25/10/25,ＦＣ東京,,,ファジアーノ岡山
2025,J1,第35節,25/10/25,横浜Ｆ・マリノス,,,サンフレッチェ広島
2025,J1,第35節,25/10/25,セレッソ大阪,,,川崎フロンターレ
2025,J1,第35節,25/10/25,名古屋グランパス,,,ガンバ大阪
2025,J1,第35節,25/10/25,浦和レッズ,,,ＦＣ町田ゼルビア
2025,J1,第36節,25/11/8,東京ヴェルディ,,,アビスパ福岡
2025,J1,第36節,25/11/8,サンフレッチェ広島,,,浦和レッズ
2025,J1,第36節,25/11/8,ガンバ大阪,,,ヴィッセル神戸
2025,J1,第36節,25/11/8,柏レイソル,,,名古屋グランパス
2025,J1,第36節,25/11/8,川崎フロンターレ,,,ファジアーノ岡山
2025,J1,第36節,25/11/8,鹿島アントラーズ,,,横浜ＦＣ
2025,J1,第36節,25/11/8,清水エスパルス,,,セレッソ大阪
2025,J1,第36節,25/11/8,京都サンガF.C.,,,横浜Ｆ・マリノス
2025,J1,第36節,25/11/8,湘南ベルマーレ,,,アルビレックス新潟
2025,J1,第36節,25/11/9,ＦＣ町田ゼルビア,,,ＦＣ東京
2025,J1,第37節,25/11/30,アルビレックス新潟,,,柏レイソル
2025,J1,第37節,25/11/30,東京ヴェルディ,,,鹿島アントラーズ
2025,J1,第37節,25/11/30,川崎フロンターレ,,,サンフレッチェ広島
2025,J1,第37節,25/11/30,横浜Ｆ・マリノス,,,セレッソ大阪
2025,J1,第37節,25/11/30,湘南ベルマーレ,,,清水エスパルス
2025,J1,第37節,25/11/30,アビスパ福岡,,,ガンバ大阪
2025,J1,第37節,25/11/30,ファジアーノ岡山,,,浦和レッズ
2025,J1,第37節,25/11/30,横浜ＦＣ,,,京都サンガF.C.
2025,J1,第37節,25/11/30,ヴィッセル神戸,,,ＦＣ東京
2025,J1,第37節,25/11/30,ＦＣ町田ゼルビア,,,名古屋グランパス
2025,J1,第38節,25/12/6,ＦＣ東京,,,アルビレックス新潟
2025,J1,第38節,25/12/6,鹿島アントラーズ,,,横浜Ｆ・マリノス
2025,J1,第38節,25/12/6,柏レイソル,,,ＦＣ町田ゼルビア
2025,J1,第38節,25/12/6,京都サンガF.C.,,,ヴィッセル神戸
2025,J1,第38節,25/12/6,サンフレッチェ広島,,,湘南ベルマーレ
2025,J1,第38節,25/12/6,清水エスパルス,,,ファジアーノ岡山
2025,J1,第38節,25/12/6,ガンバ大阪,,,東京ヴェルディ
2025,J1,第38節,25/12/6,セレッソ大阪,,,横浜ＦＣ
2025,J1,第38節,25/12/6,名古屋グランパス,,,アビスパ福岡
2025,J1,第38節,25/12/6,浦和レッズ,1.0,1.0,川崎フロンターレ
2024,J1,第1節,24/2/23,サンフレッチェ広島,2.0,0.0,浦和レッズ
2024,J1,第1節,24/2/23,名古屋グランパス,0.0,3.0,鹿島アントラーズ
2024,J1,第1節,24/2/24,ジュビロ磐田,0.0,2.0,ヴィッセル神戸
2024,J1,第1節,24/2/24,アビスパ福岡,0.0,0.0,北海道コンサドーレ札幌
2024,J1,第1節,24/2/24,サガン鳥栖,1.0,2.0,アルビレックス新潟
2024,J1,第1節,24/2/24,湘南ベルマーレ,1.0,2.0,川崎フロンターレ
2024,J1,第1節,24/2/24,セレッソ大阪,2.0,2.0,ＦＣ東京
2024,J1,第1節,24/2/24,ＦＣ町田ゼルビア,1.0,1.0,ガンバ大阪
2024,J1,第1節,24/2/25,東京ヴェルディ,1.0,2.0,横浜Ｆ・マリノス
2024,J1,第1節,24/2/25,柏レイソル,1.0,1.0,京都サンガF.C.
2024,J1,第2節,24/3/1,横浜Ｆ・マリノス,0.0,1.0,アビスパ福岡
2024,J1,第2節,24/3/1,川崎フロンターレ,4.0,5.0,ジュビロ磐田
2024,J1,第2節,24/3/2,ヴィッセル神戸,0.0,1.0,柏レイソル
2024,J1,第2節,24/3/2,サガン鳥栖,4.0,0.0,北海道コンサドーレ札幌
2024,J1,第2節,24/3/2,名古屋グランパス,0.0,1.0,ＦＣ町田ゼルビア
2024,J1,第2節,24/3/2,京都サンガF.C.,1.0,2.0,湘南ベルマーレ
2024,J1,第2節,24/3/2,ガンバ大阪,1.0,0.0,アルビレックス新潟
2024,J1,第2節,24/3/2,鹿島アントラーズ,1.0,1.0,セレッソ大阪
2024,J1,第2節,24/3/2,ＦＣ東京,1.0,1.0,サンフレッチェ広島
2024,J1,第2節,24/3/3,浦和レッズ,1.0,1.0,東京ヴェルディ
2024,J1,第3節,24/3/9,アルビレックス新潟,1.0,0.0,名古屋グランパス
2024,J1,第3節,24/3/9,ＦＣ町田ゼルビア,1.0,0.0,鹿島アントラーズ
2024,J1,第3節,24/3/9,ジュビロ磐田,0.0,1.0,柏レイソル
2024,J1,第3節,24/3/9,サンフレッチェ広島,4.0,0.0,サガン鳥栖
2024,J1,第3節,24/3/9,アビスパ福岡,1.0,1.0,湘南ベルマーレ
2024,J1,第3節,24/3/9,セレッソ大阪,2.0,1.0,東京ヴェルディ
2024,J1,第3節,24/3/9,川崎フロンターレ,0.0,1.0,京都サンガF.C.
2024,J1,第3節,24/3/9,ＦＣ東京,1.0,2.0,ヴィッセル神戸
2024,J1,第3節,24/3/10,北海道コンサドーレ札幌,0.0,1.0,浦和レッズ
2024,J1,第4節,24/3/16,アビスパ福岡,1.0,3.0,ＦＣ東京
2024,J1,第4節,24/3/16,ヴィッセル神戸,0.0,0.0,サンフレッチェ広島
2024,J1,第4節,24/3/16,北海道コンサドーレ札幌,1.0,2.0,ＦＣ町田ゼルビア
2024,J1,第4節,24/3/16,サガン鳥栖,0.0,2.0,セレッソ大阪
2024,J1,第4節,24/3/16,ガンバ大阪,2.0,1.0,ジュビロ磐田
2024,J1,第4節,24/3/16,柏レイソル,0.0,2.0,名古屋グランパス
2024,J1,第4節,24/3/16,東京ヴェルディ,2.0,2.0,アルビレックス新潟
2024,J1,第4節,24/3/17,京都サンガF.C.,2.0,3.0,横浜Ｆ・マリノス
2024,J1,第4節,24/3/17,鹿島アントラーズ,2.0,1.0,川崎フロンターレ
2024,J1,第4節,24/3/17,湘南ベルマーレ,4.0,4.0,浦和レッズ
2024,J1,第5節,24/3/29,東京ヴェルディ,2.0,2.0,京都サンガF.C.
2024,J1,第5節,24/3/30,サンフレッチェ広島,1.0,1.0,ガンバ大阪
2024,J1,第5節,24/3/30,アルビレックス新潟,1.0,1.0,柏レイソル
2024,J1,第5節,24/3/30,ヴィッセル神戸,6.0,1.0,北海道コンサドーレ札幌
2024,J1,第5節,24/3/30,浦和レッズ,2.0,1.0,アビスパ福岡
2024,J1,第5節,24/3/30,川崎フロンターレ,3.0,0.0,ＦＣ東京
2024,J1,第5節,24/3/30,鹿島アントラーズ,1.0,0.0,ジュビロ磐田
2024,J1,第5節,24/3/30,ＦＣ町田ゼルビア,3.0,1.0,サガン鳥栖
2024,J1,第5節,24/3/30,セレッソ大阪,2.0,0.0,湘南ベルマーレ
2024,J1,第5節,24/3/30,名古屋グランパス,2.0,1.0,横浜Ｆ・マリノス
2024,J1,第6節,24/4/3,ＦＣ町田ゼルビア,1.0,2.0,サンフレッチェ広島
2024,J1,第6節,24/4/3,湘南ベルマーレ,1.0,2.0,東京ヴェルディ
2024,J1,第6節,24/4/3,アビスパ福岡,1.0,0.0,鹿島アントラーズ
2024,J1,第6節,24/4/3,ジュビロ磐田,2.0,0.0,アルビレックス新潟
2024,J1,第6節,24/4/3,サガン鳥栖,0.0,0.0,ヴィッセル神戸
2024,J1,第6節,24/4/3,横浜Ｆ・マリノス,0.0,0.0,川崎フロンターレ
2024,J1,第6節,24/4/3,ガンバ大阪,0.0,0.0,京都サンガF.C.
2024,J1,第6節,24/4/3,柏レイソル,1.0,1.0,セレッソ大阪
2024,J1,第6節,24/4/3,北海道コンサドーレ札幌,1.0,2.0,名古屋グランパス
2024,J1,第6節,24/4/3,ＦＣ東京,2.0,1.0,浦和レッズ
2024,J1,第7節,24/4/6,北海道コンサドーレ札幌,1.0,0.0,ガンバ大阪
2024,J1,第7節,24/4/7,東京ヴェルディ,1.0,1.0,柏レイソル
2024,J1,第7節,24/4/7,京都サンガF.C.,0.0,3.0,ジュビロ磐田
2024,J1,第7節,24/4/7,サンフレッチェ広島,2.0,0.0,湘南ベルマーレ
2024,J1,第7節,24/4/7,アルビレックス新潟,0.0,1.0,セレッソ大阪
2024,J1,第7節,24/4/7,ヴィッセル神戸,1.0,2.0,横浜Ｆ・マリノス
2024,J1,第7節,24/4/7,名古屋グランパス,0.0,0.0,アビスパ福岡
2024,J1,第7節,24/4/7,川崎フロンターレ,0.0,1.0,ＦＣ町田ゼルビア
2024,J1,第7節,24/4/7,浦和レッズ,3.0,0.0,サガン鳥栖
2024,J1,第7節,24/4/7,ＦＣ東京,2.0,0.0,鹿島アントラーズ
2024,J1,第3節,24/4/10,横浜Ｆ・マリノス,2.0,0.0,ガンバ大阪
2024,J1,第8節,24/4/12,柏レイソル,1.0,0.0,浦和レッズ
2024,J1,第8節,24/4/13,アルビレックス新潟,1.0,1.0,北海道コンサドーレ札幌
2024,J1,第8節,24/4/13,ジュビロ磐田,0.0,1.0,名古屋グランパス
2024,J1,第8節,24/4/13,アビスパ福岡,1.0,1.0,サンフレッチェ広島
2024,J1,第8節,24/4/13,横浜Ｆ・マリノス,2.0,2.0,湘南ベルマーレ
2024,J1,第8節,24/4/13,鹿島アントラーズ,1.0,0.0,京都サンガF.C.
2024,J1,第8節,24/4/13,ＦＣ町田ゼルビア,1.0,2.0,ヴィッセル神戸
2024,J1,第8節,24/4/13,セレッソ大阪,1.0,0.0,川崎フロンターレ
2024,J1,第8節,24/4/13,東京ヴェルディ,2.0,2.0,ＦＣ東京
2024,J1,第8節,24/4/14,ガンバ大阪,2.0,1.0,サガン鳥栖
2024,J1,第9節,24/4/20,サガン鳥栖,4.0,2.0,鹿島アントラーズ
2024,J1,第9節,24/4/20,北海道コンサドーレ札幌,1.0,1.0,サンフレッチェ広島
2024,J1,第9節,24/4/20,京都サンガF.C.,0.0,1.0,アルビレックス新潟
2024,J1,第9節,24/4/20,アビスパ福岡,2.0,2.0,ジュビロ磐田
2024,J1,第9節,24/4/20,湘南ベルマーレ,0.0,1.0,ヴィッセル神戸
2024,J1,第9節,24/4/20,浦和レッズ,0.0,1.0,ガンバ大阪
2024,J1,第9節,24/4/20,川崎フロンターレ,0.0,0.0,東京ヴェルディ
2024,J1,第9節,24/4/21,名古屋グランパス,2.0,1.0,セレッソ大阪
2024,J1,第9節,24/4/21,ＦＣ東京,1.0,2.0,ＦＣ町田ゼルビア
2024,J1,第10節,24/4/27,北海道コンサドーレ札幌,3.0,3.0,湘南ベルマーレ
2024,J1,第10節,24/4/27,ジュビロ磐田,2.0,0.0,ＦＣ町田ゼルビア
2024,J1,第10節,24/4/27,ヴィッセル神戸,0.0,1.0,京都サンガF.C.
2024,J1,第10節,24/4/27,アルビレックス新潟,1.0,3.0,ＦＣ東京
2024,J1,第10節,24/4/27,セレッソ大阪,2.0,2.0,横浜Ｆ・マリノス
2024,J1,第10節,24/4/28,東京ヴェルディ,0.0,0.0,アビスパ福岡
2024,J1,第10節,24/4/28,サンフレッチェ広島,2.0,2.0,川崎フロンターレ
2024,J1,第10節,24/4/28,ガンバ大阪,1.0,2.0,鹿島アントラーズ
2024,J1,第10節,24/4/28,柏レイソル,1.0,1.0,サガン鳥栖
2024,J1,第10節,24/4/28,浦和レッズ,2.0,1.0,名古屋グランパス
2024,J1,第11節,24/5/3,アルビレックス新潟,1.0,1.0,サンフレッチェ広島
2024,J1,第11節,24/5/3,横浜Ｆ・マリノス,1.0,1.0,ジュビロ磐田
2024,J1,第11節,24/5/3,サガン鳥栖,0.0,2.0,東京ヴェルディ
2024,J1,第11節,24/5/3,ＦＣ東京,2.0,1.0,京都サンガF.C.
2024,J1,第11節,24/5/3,セレッソ大阪,1.0,1.0,北海道コンサドーレ札幌
2024,J1,第11節,24/5/3,ＦＣ町田ゼルビア,2.0,0.0,柏レイソル
2024,J1,第11節,24/5/3,鹿島アントラーズ,3.0,1.0,湘南ベルマーレ
2024,J1,第11節,24/5/3,アビスパ福岡,1.0,0.0,ガンバ大阪
2024,J1,第11節,24/5/3,川崎フロンターレ,3.0,1.0,浦和レッズ
2024,J1,第11節,24/5/3,名古屋グランパス,0.0,2.0,ヴィッセル神戸
2024,J1,第12節,24/5/6,ヴィッセル神戸,3.0,2.0,アルビレックス新潟
2024,J1,第12節,24/5/6,東京ヴェルディ,3.0,2.0,ジュビロ磐田
2024,J1,第12節,24/5/6,ガンバ大阪,1.0,0.0,セレッソ大阪
2024,J1,第12節,24/5/6,京都サンガF.C.,0.0,3.0,ＦＣ町田ゼルビア
2024,J1,第12節,24/5/6,アビスパ福岡,1.0,1.0,川崎フロンターレ
2024,J1,第12節,24/5/6,北海道コンサドーレ札幌,1.0,2.0,ＦＣ東京
2024,J1,第12節,24/5/6,サンフレッチェ広島,2.0,3.0,名古屋グランパス
2024,J1,第12節,24/5/6,柏レイソル,1.0,2.0,鹿島アントラーズ
2024,J1,第12節,24/5/6,湘南ベルマーレ,2.0,1.0,サガン鳥栖
2024,J1,第12節,24/5/6,浦和レッズ,2.0,1.0,横浜Ｆ・マリノス
2024,J1,第13節,24/5/11,アルビレックス新潟,2.0,4.0,浦和レッズ
2024,J1,第13節,24/5/11,京都サンガF.C.,2.0,3.0,アビスパ福岡
2024,J1,第13節,24/5/11,ジュビロ磐田,0.0,3.0,サガン鳥栖
2024,J1,第13節,24/5/11,湘南ベルマーレ,0.0,0.0,ＦＣ町田ゼルビア
2024,J1,第13節,24/5/11,川崎フロンターレ,3.0,0.0,北海道コンサドーレ札幌
2024,J1,第13節,24/5/11,セレッソ大阪,1.0,4.0,ヴィッセル神戸
2024,J1,第13節,24/5/11,名古屋グランパス,0.0,1.0,ガンバ大阪
2024,J1,第13節,24/5/11,ＦＣ東京,3.0,3.0,柏レイソル
2024,J1,第13節,24/5/12,鹿島アントラーズ,3.0,3.0,東京ヴェルディ
2024,J1,第14節,24/5/15,柏レイソル,2.0,1.0,湘南ベルマーレ
2024,J1,第14節,24/5/15,東京ヴェルディ,0.0,0.0,ガンバ大阪
2024,J1,第14節,24/5/15,サンフレッチェ広島,1.0,3.0,鹿島アントラーズ
2024,J1,第14節,24/5/15,ＦＣ町田ゼルビア,2.0,1.0,セレッソ大阪
2024,J1,第14節,24/5/15,名古屋グランパス,3.0,1.0,ＦＣ東京
2024,J1,第14節,24/5/15,ヴィッセル神戸,1.0,0.0,アビスパ福岡
2024,J1,第14節,24/5/15,アルビレックス新潟,3.0,1.0,横浜Ｆ・マリノス
2024,J1,第14節,24/5/15,サガン鳥栖,5.0,2.0,川崎フロンターレ
2024,J1,第14節,24/5/15,北海道コンサドーレ札幌,1.0,0.0,ジュビロ磐田
2024,J1,第14節,24/5/15,浦和レッズ,3.0,0.0,京都サンガF.C.
2024,J1,第15節,24/5/18,アビスパ福岡,0.0,3.0,セレッソ大阪
2024,J1,第15節,24/5/18,サガン鳥栖,0.0,2.0,名古屋グランパス
2024,J1,第15節,24/5/19,京都サンガF.C.,0.0,5.0,サンフレッチェ広島
2024,J1,第15節,24/5/19,ＦＣ町田ゼルビア,5.0,0.0,東京ヴェルディ
2024,J1,第15節,24/5/19,ジュビロ磐田,1.0,1.0,浦和レッズ
2024,J1,第15節,24/5/19,鹿島アントラーズ,1.0,0.0,ヴィッセル神戸
2024,J1,第15節,24/5/19,ＦＣ東京,1.0,1.0,横浜Ｆ・マリノス
2024,J1,第15節,24/5/19,ガンバ大阪,3.0,1.0,川崎フロンターレ
2024,J1,第15節,24/5/19,湘南ベルマーレ,2.0,1.0,アルビレックス新潟
2024,J1,第15節,24/5/19,柏レイソル,2.0,1.0,北海道コンサドーレ札幌
2024,J1,第16節,24/5/25,ジュビロ磐田,3.0,2.0,湘南ベルマーレ
2024,J1,第16節,24/5/25,北海道コンサドーレ札幌,0.0,3.0,鹿島アントラーズ
2024,J1,第16節,24/5/25,アルビレックス新潟,1.0,2.0,アビスパ福岡
2024,J1,第16節,24/5/25,川崎フロンターレ,1.0,1.0,柏レイソル
2024,J1,第16節,24/5/26,ヴィッセル神戸,0.0,1.0,東京ヴェルディ
2024,J1,第16節,24/5/26,セレッソ大阪,1.0,1.0,サンフレッチェ広島
2024,J1,第16節,24/5/26,名古屋グランパス,1.0,1.0,京都サンガF.C.
2024,J1,第16節,24/5/26,ＦＣ東京,0.0,1.0,ガンバ大阪
2024,J1,第16節,24/5/26,浦和レッズ,1.0,2.0,ＦＣ町田ゼルビア
2024,J1,第9節,24/5/29,横浜Ｆ・マリノス,4.0,0.0,柏レイソル
2024,J1,第17節,24/5/31,サガン鳥栖,0.0,1.0,ＦＣ東京
2024,J1,第17節,24/6/1,サンフレッチェ広島,2.0,0.0,ジュビロ磐田
2024,J1,第17節,24/6/1,ＦＣ町田ゼルビア,1.0,3.0,アルビレックス新潟
2024,J1,第17節,24/6/1,湘南ベルマーレ,1.0,2.0,ガンバ大阪
2024,J1,第17節,24/6/1,鹿島アントラーズ,3.0,2.0,横浜Ｆ・マリノス
2024,J1,第17節,24/6/1,浦和レッズ,1.0,1.0,ヴィッセル神戸
2024,J1,第17節,24/6/1,京都サンガF.C.,1.0,1.0,セレッソ大阪
2024,J1,第17節,24/6/2,東京ヴェルディ,5.0,3.0,北海道コンサドーレ札幌
2024,J1,第17節,24/6/2,川崎フロンターレ,2.0,1.0,名古屋グランパス
2024,J1,第17節,24/6/2,柏レイソル,0.0,2.0,アビスパ福岡
2024,J1,第18節,24/6/15,横浜Ｆ・マリノス,1.0,3.0,ＦＣ町田ゼルビア
2024,J1,第18節,24/6/15,サンフレッチェ広島,4.0,1.0,東京ヴェルディ
2024,J1,第18節,24/6/15,セレッソ大阪,2.0,1.0,浦和レッズ
2024,J1,第18節,24/6/15,京都サンガF.C.,2.0,0.0,北海道コンサドーレ札幌
2024,J1,第18節,24/6/16,ヴィッセル神戸,1.0,0.0,川崎フロンターレ
2024,J1,第18節,24/6/16,アビスパ福岡,2.0,0.0,サガン鳥栖
2024,J1,第18節,24/6/16,鹿島アントラーズ,1.0,1.0,アルビレックス新潟
2024,J1,第18節,24/6/16,ＦＣ東京,1.0,1.0,ジュビロ磐田
2024,J1,第18節,24/6/16,ガンバ大阪,2.0,1.0,柏レイソル
2024,J1,第18節,24/6/16,名古屋グランパス,1.0,1.0,湘南ベルマーレ
2024,J1,第13節,24/6/19,横浜Ｆ・マリノス,3.0,2.0,サンフレッチェ広島
2024,J1,第19節,24/6/22,ＦＣ町田ゼルビア,0.0,0.0,アビスパ福岡
2024,J1,第19節,24/6/22,東京ヴェルディ,1.0,0.0,名古屋グランパス
2024,J1,第19節,24/6/22,アルビレックス新潟,2.0,2.0,川崎フロンターレ
2024,J1,第19節,24/6/22,ガンバ大阪,2.0,1.0,ヴィッセル神戸
2024,J1,第19節,24/6/22,ジュビロ磐田,1.0,1.0,セレッソ大阪
2024,J1,第19節,24/6/22,湘南ベルマーレ,0.0,1.0,ＦＣ東京
2024,J1,第19節,24/6/22,柏レイソル,0.0,1.0,サンフレッチェ広島
2024,J1,第19節,24/6/22,サガン鳥栖,3.0,0.0,京都サンガF.C.
2024,J1,第19節,24/6/22,浦和レッズ,2.0,2.0,鹿島アントラーズ
2024,J1,第19節,24/6/23,北海道コンサドーレ札幌,0.0,1.0,横浜Ｆ・マリノス
2024,J1,第20節,24/6/26,アビスパ福岡,2.0,1.0,横浜Ｆ・マリノス
2024,J1,第20節,24/6/26,川崎フロンターレ,1.0,1.0,湘南ベルマーレ
2024,J1,第20節,24/6/26,セレッソ大阪,1.0,0.0,サガン鳥栖
2024,J1,第20節,24/6/26,京都サンガF.C.,2.0,2.0,柏レイソル
2024,J1,第20節,24/6/26,ＦＣ東京,1.0,0.0,北海道コンサドーレ札幌
2024,J1,第20節,24/6/26,名古屋グランパス,0.0,1.0,浦和レッズ
2024,J1,第20節,24/6/26,鹿島アントラーズ,0.0,0.0,ガンバ大阪
2024,J1,第20節,24/6/26,サンフレッチェ広島,1.0,1.0,アルビレックス新潟
2024,J1,第20節,24/6/26,ジュビロ磐田,3.0,0.0,東京ヴェルディ
2024,J1,第20節,24/6/26,ヴィッセル神戸,0.0,0.0,ＦＣ町田ゼルビア
2024,J1,第21節,24/6/29,北海道コンサドーレ札幌,0.0,1.0,アルビレックス新潟
2024,J1,第21節,24/6/29,川崎フロンターレ,1.0,1.0,サンフレッチェ広島
2024,J1,第21節,24/6/29,横浜Ｆ・マリノス,1.0,2.0,東京ヴェルディ
2024,J1,第21節,24/6/30,セレッソ大阪,2.0,1.0,名古屋グランパス
2024,J1,第21節,24/6/30,ガンバ大阪,1.0,3.0,ＦＣ町田ゼルビア
2024,J1,第21節,24/6/30,ＦＣ東京,0.0,1.0,アビスパ福岡
2024,J1,第21節,24/6/30,浦和レッズ,3.0,0.0,ジュビロ磐田
2024,J1,第21節,24/6/30,湘南ベルマーレ,0.0,1.0,京都サンガF.C.
2024,J1,第21節,24/6/30,ヴィッセル神戸,3.0,1.0,鹿島アントラーズ
2024,J1,第21節,24/6/30,サガン鳥栖,1.0,4.0,柏レイソル
2024,J1,第16節,24/7/3,横浜Ｆ・マリノス,0.0,1.0,サガン鳥栖
2024,J1,第22節,24/7/5,サンフレッチェ広島,1.0,3.0,ヴィッセル神戸
2024,J1,第22節,24/7/6,鹿島アントラーズ,2.0,0.0,北海道コンサドーレ札幌
2024,J1,第22節,24/7/6,ＦＣ町田ゼルビア,1.0,0.0,名古屋グランパス
2024,J1,第22節,24/7/6,アルビレックス新潟,3.0,4.0,サガン鳥栖
2024,J1,第22節,24/7/6,ジュビロ磐田,2.0,2.0,川崎フロンターレ
2024,J1,第22節,24/7/6,東京ヴェルディ,1.0,1.0,セレッソ大阪
2024,J1,第22節,24/7/6,ガンバ大阪,4.0,0.0,横浜Ｆ・マリノス
2024,J1,第22節,24/7/6,浦和レッズ,2.0,3.0,湘南ベルマーレ
2024,J1,第22節,24/7/6,柏レイソル,3.0,2.0,ＦＣ東京
2024,J1,第22節,24/7/7,アビスパ福岡,1.0,2.0,京都サンガF.C.
2024,J1,第23節,24/7/13,北海道コンサドーレ札幌,1.0,1.0,ヴィッセル神戸
2024,J1,第23節,24/7/13,ＦＣ東京,2.0,0.0,アルビレックス新潟
2024,J1,第23節,24/7/14,名古屋グランパス,2.0,1.0,柏レイソル
2024,J1,第23節,24/7/14,東京ヴェルディ,0.0,1.0,ＦＣ町田ゼルビア
2024,J1,第23節,24/7/14,京都サンガF.C.,0.0,0.0,浦和レッズ
2024,J1,第23節,24/7/14,サンフレッチェ広島,1.0,0.0,アビスパ福岡
2024,J1,第23節,24/7/14,川崎フロンターレ,1.0,1.0,セレッソ大阪
2024,J1,第23節,24/7/14,湘南ベルマーレ,5.0,0.0,ジュビロ磐田
2024,J1,第23節,24/7/14,サガン鳥栖,0.0,2.0,ガンバ大阪
2024,J1,第23節,24/7/14,横浜Ｆ・マリノス,4.0,1.0,鹿島アントラーズ
2024,J1,第24節,24/7/20,ＦＣ町田ゼルビア,1.0,2.0,横浜Ｆ・マリノス
2024,J1,第24節,24/7/20,鹿島アントラーズ,2.0,1.0,ＦＣ東京
2024,J1,第24節,24/7/20,ガンバ大阪,0.0,1.0,湘南ベルマーレ
